 #***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    5.0140   1.7940  34.3765   0.5200   3.1421  0.30929E+01  0.30922E+01  0.75996E-03  0.31464E+01  0.74985E-04  0.61484E-01  0.30849E+01  0.10000E+01
    5.0140   1.6940  20.6391   0.1750   1.0903  0.56516E+02  0.56515E+02  0.12015E-02  0.67117E+02  0.86397E-01  0.34509E+01  0.63580E+02  0.10000E+01
    5.0140   1.6940  21.2273   0.1850   1.1526  0.50476E+02  0.50475E+02  0.11743E-02  0.59454E+02  0.65267E-01  0.29131E+01  0.56476E+02  0.10000E+01
    5.0140   1.6940  21.8003   0.1950   1.2149  0.45241E+02  0.45240E+02  0.11401E-02  0.52863E+02  0.49686E-01  0.24619E+01  0.50351E+02  0.10000E+01
    5.0140   1.6940  22.3593   0.2050   1.2772  0.40676E+02  0.40675E+02  0.11134E-02  0.47180E+02  0.38090E-01  0.21129E+01  0.45029E+02  0.10000E+01
    5.0140   1.6940  22.9053   0.2150   1.3395  0.36674E+02  0.36673E+02  0.10748E-02  0.42256E+02  0.29400E-01  0.18114E+01  0.40415E+02  0.10000E+01
    5.0140   1.6940  23.4394   0.2250   1.4018  0.33147E+02  0.33146E+02  0.10467E-02  0.37945E+02  0.22876E-01  0.15629E+01  0.36359E+02  0.10000E+01
    5.0140   1.6940  23.9621   0.2350   1.4641  0.30027E+02  0.30026E+02  0.10385E-02  0.34158E+02  0.17896E-01  0.13524E+01  0.32787E+02  0.10000E+01
    5.0140   1.6940  24.4744   0.2450   1.5264  0.27253E+02  0.27252E+02  0.10056E-02  0.30809E+02  0.14067E-01  0.11706E+01  0.29624E+02  0.10000E+01
    5.0140   1.6940  24.9768   0.2550   1.5887  0.24779E+02  0.24778E+02  0.98255E-03  0.27865E+02  0.11116E-01  0.10239E+01  0.26830E+02  0.10000E+01
    5.0140   1.6940  25.4699   0.2650   1.6510  0.22566E+02  0.22565E+02  0.95034E-03  0.25241E+02  0.88388E-02  0.89738E+00  0.24335E+02  0.10000E+01
    5.0140   1.6940  25.9542   0.2750   1.7133  0.20579E+02  0.20578E+02  0.92908E-03  0.22897E+02  0.70581E-02  0.78359E+00  0.22107E+02  0.10000E+01
    5.0140   1.6940  26.6653   0.2900   1.8067  0.17965E+02  0.17964E+02  0.90166E-03  0.19846E+02  0.50736E-02  0.64967E+00  0.19191E+02  0.10000E+01
    5.0140   1.6940  27.8131   0.3150   1.9625  0.14402E+02  0.14401E+02  0.85067E-03  0.15734E+02  0.29920E-02  0.47861E+00  0.15253E+02  0.10000E+01
    5.0140   1.6940  29.1354   0.3450   2.1494  0.11139E+02  0.11138E+02  0.78870E-03  0.12019E+02  0.16273E-02  0.33593E+00  0.11681E+02  0.10000E+01
    5.0140   1.6940  30.4050   0.3750   2.3363  0.87064E+01  0.87057E+01  0.73562E-03  0.92746E+01  0.90365E-03  0.24016E+00  0.90335E+01  0.10000E+01
    5.0140   1.6940  31.8282   0.4100   2.5543  0.64805E+01  0.64798E+01  0.69102E-03  0.68273E+01  0.46695E-03  0.16510E+00  0.66617E+01  0.10000E+01
    5.0140   1.6940  33.5784   0.4550   2.8347  0.44758E+01  0.44751E+01  0.63375E-03  0.46528E+01  0.20948E-03  0.10401E+00  0.45485E+01  0.10000E+01
    5.0140   1.6940  35.9733   0.5200   3.2397  0.26108E+01  0.26102E+01  0.57534E-03  0.26696E+01  0.70131E-04  0.55489E-01  0.26140E+01  0.10000E+01
    5.0140   1.5990  20.6007   0.1600   1.0253  0.57745E+02  0.57744E+02  0.98798E-03  0.70269E+02  0.13007E+00  0.42099E+01  0.65929E+02  0.10000E+01
    5.0140   1.5990  21.5558   0.1750   1.1215  0.48377E+02  0.48376E+02  0.94348E-03  0.58050E+02  0.83203E-01  0.32193E+01  0.54747E+02  0.10000E+01
    5.0140   1.5990  22.1707   0.1850   1.1856  0.43212E+02  0.43211E+02  0.91895E-03  0.51409E+02  0.62712E-01  0.27152E+01  0.48631E+02  0.10000E+01
    5.0140   1.5990  22.7698   0.1950   1.2496  0.38734E+02  0.38734E+02  0.89336E-03  0.45711E+02  0.47741E-01  0.23039E+01  0.43359E+02  0.10000E+01
    5.0140   1.5990  23.3544   0.2050   1.3137  0.34829E+02  0.34828E+02  0.87662E-03  0.40795E+02  0.36588E-01  0.19698E+01  0.38788E+02  0.10000E+01
    5.0140   1.5990  23.9254   0.2150   1.3778  0.31405E+02  0.31405E+02  0.85320E-03  0.36520E+02  0.28218E-01  0.16890E+01  0.34803E+02  0.10000E+01
    5.0140   1.5990  24.4839   0.2250   1.4419  0.28389E+02  0.28388E+02  0.82918E-03  0.32789E+02  0.21922E-01  0.14569E+01  0.31310E+02  0.10000E+01
    5.0140   1.5990  25.0307   0.2350   1.5060  0.25718E+02  0.25718E+02  0.80983E-03  0.29515E+02  0.17142E-01  0.12625E+01  0.28235E+02  0.10000E+01
    5.0140   1.5990  25.5666   0.2450   1.5701  0.23345E+02  0.23345E+02  0.78248E-03  0.26629E+02  0.13468E-01  0.10992E+01  0.25516E+02  0.10000E+01
    5.0140   1.5990  26.0921   0.2550   1.6341  0.21230E+02  0.21229E+02  0.76499E-03  0.24073E+02  0.10631E-01  0.95694E+00  0.23106E+02  0.10000E+01
    5.0140   1.5990  26.6081   0.2650   1.6982  0.19335E+02  0.19334E+02  0.74011E-03  0.21801E+02  0.84372E-02  0.83543E+00  0.20957E+02  0.10000E+01
    5.0140   1.5990  27.1148   0.2750   1.7623  0.17635E+02  0.17634E+02  0.72241E-03  0.19780E+02  0.67334E-02  0.73501E+00  0.19038E+02  0.10000E+01
    5.0140   1.5990  27.8590   0.2900   1.8584  0.15396E+02  0.15395E+02  0.69939E-03  0.17138E+02  0.48341E-02  0.60589E+00  0.16527E+02  0.10000E+01
    5.0140   1.5990  29.0604   0.3150   2.0186  0.12342E+02  0.12342E+02  0.65916E-03  0.13580E+02  0.28425E-02  0.44562E+00  0.13132E+02  0.10000E+01
    5.0140   1.5990  30.4447   0.3450   2.2109  0.95367E+01  0.95361E+01  0.61079E-03  0.10362E+02  0.15442E-02  0.31373E+00  0.10047E+02  0.10000E+01
    5.0140   1.5990  31.7743   0.3750   2.4031  0.74361E+01  0.74355E+01  0.57663E-03  0.79793E+01  0.85705E-03  0.22337E+00  0.77551E+01  0.10000E+01
    5.0140   1.5990  33.2651   0.4100   2.6274  0.55594E+01  0.55589E+01  0.53321E-03  0.58900E+01  0.44188E-03  0.15356E+00  0.57360E+01  0.10000E+01
    5.0140   1.5990  35.0993   0.4550   2.9158  0.38214E+01  0.38209E+01  0.48742E-03  0.39966E+01  0.19743E-03  0.96296E-01  0.39001E+01  0.10000E+01
    5.0140   1.5990  37.6104   0.5200   3.3324  0.22264E+01  0.22260E+01  0.45121E-03  0.22882E+01  0.66391E-04  0.50916E-01  0.22372E+01  0.10000E+01
    5.0140   1.5090  21.4941   0.1600   1.0524  0.49761E+02  0.49760E+02  0.78334E-03  0.61258E+02  0.12631E+00  0.39621E+01  0.57169E+02  0.10000E+01
    5.0140   1.5090  22.4916   0.1750   1.1510  0.41698E+02  0.41697E+02  0.74952E-03  0.50580E+02  0.80799E-01  0.30241E+01  0.47475E+02  0.10000E+01
