                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
    5.0140   0.8340  47.4350  0.25233E+03  0.30726E+03  0.31919E-03  0.28810E+03  0.30726E+03  0.31919E-03  0.28810E+03
    5.0140   0.8340  48.9133  0.20937E+03  0.25249E+03  0.11841E-03  0.23687E+03  0.25249E+03  0.11841E-03  0.23687E+03
    5.0140   0.8340  50.3592  0.17384E+03  0.20775E+03  0.43606E-04  0.19497E+03  0.20775E+03  0.43606E-04  0.19497E+03
    5.0140   0.8340  51.7754  0.14440E+03  0.17111E+03  0.15920E-04  0.16061E+03  0.17111E+03  0.15920E-04  0.16061E+03
    5.0140   0.8340  53.1645  0.11997E+03  0.14103E+03  0.57547E-05  0.13238E+03  0.14103E+03  0.57547E-05  0.13238E+03
    5.0140   0.8340  54.5289  0.99676E+02  0.11630E+03  0.20569E-05  0.10915E+03  0.11630E+03  0.20569E-05  0.10915E+03
    5.0140   0.8340  55.8705  0.82801E+02  0.95930E+02  0.72630E-06  0.90004E+02  0.95930E+02  0.72630E-06  0.90004E+02
    5.0140   0.8340  57.1911  0.68752E+02  0.79119E+02  0.25315E-06  0.74195E+02  0.79119E+02  0.25315E-06  0.74195E+02
    5.0140   0.8340  58.4924  0.57029E+02  0.65216E+02  0.87026E-07  0.61114E+02  0.65216E+02  0.87026E-07  0.61114E+02
    5.0140   0.8340  59.7758  0.47244E+02  0.53706E+02  0.29489E-07  0.50284E+02  0.53706E+02  0.29489E-07  0.50284E+02
    5.0140   0.8340  61.0427  0.39061E+02  0.44163E+02  0.98437E-08  0.41301E+02  0.44163E+02  0.98437E-08  0.41301E+02
    5.0140   0.7640  31.3215  0.18123E+04  0.26042E+04  0.83954E+01  0.23513E+04  0.26042E+04  0.83954E+01  0.23513E+04
    5.0140   0.7640  33.5997  0.13922E+04  0.19678E+04  0.27292E+01  0.17889E+04  0.19678E+04  0.27292E+01  0.17889E+04
    5.0140   0.7640  35.7490  0.10908E+04  0.15179E+04  0.92942E+00  0.13870E+04  0.15179E+04  0.92942E+00  0.13870E+04
    5.0140   0.7640  37.7917  0.86811E+03  0.11889E+04  0.32730E+00  0.10906E+04  0.11889E+04  0.32730E+00  0.10906E+04
    5.0140   0.7640  39.7444  0.69941E+03  0.94238E+03  0.11805E+00  0.86713E+03  0.94238E+03  0.11805E+00  0.86713E+03
    5.0140   0.7640  41.6202  0.56878E+03  0.75474E+03  0.43281E-01  0.69620E+03  0.75474E+03  0.43281E-01  0.69620E+03
    5.0140   0.7640  43.4292  0.46578E+03  0.60891E+03  0.16039E-01  0.56280E+03  0.60891E+03  0.16039E-01  0.56280E+03
    5.0140   0.7640  45.1798  0.38334E+03  0.49484E+03  0.59796E-02  0.45814E+03  0.49484E+03  0.59796E-02  0.45814E+03
    5.0140   0.7640  46.8788  0.31660E+03  0.40371E+03  0.22343E-02  0.37424E+03  0.40371E+03  0.22343E-02  0.37424E+03
    5.0140   0.7640  48.5318  0.26211E+03  0.33043E+03  0.83426E-03  0.30661E+03  0.33043E+03  0.83426E-03  0.30661E+03
    5.0140   0.7640  50.1437  0.21732E+03  0.27111E+03  0.31046E-03  0.25172E+03  0.27111E+03  0.31046E-03  0.25172E+03
    5.0140   0.7640  51.7186  0.18036E+03  0.22283E+03  0.11490E-03  0.20698E+03  0.22283E+03  0.11490E-03  0.20698E+03
    5.0140   0.7640  53.2600  0.14978E+03  0.18340E+03  0.42216E-04  0.17038E+03  0.18340E+03  0.42216E-04  0.17038E+03
    5.0140   0.7640  54.7711  0.12444E+03  0.15110E+03  0.15374E-04  0.14037E+03  0.15110E+03  0.15374E-04  0.14037E+03
    5.0140   0.7640  56.2545  0.10339E+03  0.12457E+03  0.55426E-05  0.11569E+03  0.12457E+03  0.55426E-05  0.11569E+03
    5.0140   0.7640  57.7127  0.85908E+02  0.10274E+03  0.19757E-05  0.95384E+02  0.10274E+03  0.19757E-05  0.95384E+02
    5.0140   0.7640  59.1478  0.71365E+02  0.84752E+02  0.69568E-06  0.78633E+02  0.84752E+02  0.69568E-06  0.78633E+02
    5.0140   0.7640  60.5618  0.59251E+02  0.69894E+02  0.24175E-06  0.64794E+02  0.69894E+02  0.24175E-06  0.64794E+02
    5.0140   0.7640  61.9563  0.49144E+02  0.57610E+02  0.82857E-07  0.53352E+02  0.57610E+02  0.82857E-07  0.53352E+02
    5.0140   0.7640  63.3329  0.40702E+02  0.47436E+02  0.27990E-07  0.43875E+02  0.47436E+02  0.27990E-07  0.43875E+02
    5.0140   0.7640  64.6932  0.33646E+02  0.39003E+02  0.93129E-08  0.36019E+02  0.39003E+02  0.93129E-08  0.36019E+02
