# ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    5.0140   1.0740  50.4685   0.5295   3.9149  0.83744E+00  0.83733E+00  0.10886E-03  0.89937E+00  0.49335E-04  0.36917E-01  0.86241E+00  0.10000E+01
    5.0140   1.0740  51.5062   0.5500   4.0665  0.69866E+00  0.69856E+00  0.10664E-03  0.74684E+00  0.35979E-04  0.30128E-01  0.71668E+00  0.10000E+01
    5.0140   1.0040  26.4448   0.1400   1.0535  0.26354E+02  0.26354E+02  0.23880E-03  0.36848E+02  0.23295E+00  0.44832E+01  0.32131E+02  0.10000E+01
    5.0140   1.0040  28.3526   0.1605   1.2078  0.20396E+02  0.20395E+02  0.22191E-03  0.27751E+02  0.12171E+00  0.30701E+01  0.24559E+02  0.10000E+01
    5.0140   1.0040  30.1492   0.1810   1.3620  0.16107E+02  0.16107E+02  0.20768E-03  0.21379E+02  0.66032E-01  0.21741E+01  0.19138E+02  0.10000E+01
    5.0140   1.0040  31.8537   0.2015   1.5163  0.12917E+02  0.12917E+02  0.19297E-03  0.16781E+02  0.37607E-01  0.15836E+01  0.15160E+02  0.10000E+01
    5.0140   1.0040  33.4802   0.2220   1.6705  0.10483E+02  0.10483E+02  0.17972E-03  0.13353E+02  0.21926E-01  0.11692E+01  0.12161E+02  0.10000E+01
    5.0140   1.0040  35.0396   0.2425   1.8248  0.85885E+01  0.85883E+01  0.17043E-03  0.10751E+02  0.13133E-01  0.88213E+00  0.98556E+01  0.10000E+01
    5.0140   1.0040  36.5408   0.2630   1.9791  0.70887E+01  0.70886E+01  0.16005E-03  0.87370E+01  0.80683E-02  0.67597E+00  0.80529E+01  0.10000E+01
    5.0140   1.0040  37.9906   0.2835   2.1333  0.58858E+01  0.58856E+01  0.15043E-03  0.71510E+01  0.50310E-02  0.52286E+00  0.66231E+01  0.10000E+01
    5.0140   1.0040  39.3949   0.3040   2.2876  0.49099E+01  0.49097E+01  0.14192E-03  0.58870E+01  0.31993E-02  0.40796E+00  0.54758E+01  0.10000E+01
    5.0140   1.0040  40.7585   0.3245   2.4418  0.41106E+01  0.41105E+01  0.13350E-03  0.48677E+01  0.20604E-02  0.32038E+00  0.45452E+01  0.10000E+01
    5.0140   1.0040  42.0854   0.3450   2.5961  0.34509E+01  0.34507E+01  0.12762E-03  0.40414E+01  0.13484E-02  0.25364E+00  0.37864E+01  0.10000E+01
    5.0140   1.0040  43.3792   0.3655   2.7504  0.29027E+01  0.29026E+01  0.12145E-03  0.33644E+01  0.89620E-03  0.20241E+00  0.31611E+01  0.10000E+01
    5.0140   1.0040  44.6427   0.3860   2.9046  0.24453E+01  0.24452E+01  0.11530E-03  0.28068E+01  0.60343E-03  0.16222E+00  0.26440E+01  0.10000E+01
    5.0140   1.0040  45.8786   0.4065   3.0589  0.20631E+01  0.20630E+01  0.10953E-03  0.23464E+01  0.41349E-03  0.13044E+00  0.22156E+01  0.10000E+01
    5.0140   1.0040  47.0892   0.4270   3.2131  0.17451E+01  0.17450E+01  0.10527E-03  0.19663E+01  0.28573E-03  0.10533E+00  0.18607E+01  0.10000E+01
    5.0140   1.0040  48.2764   0.4475   3.3674  0.14766E+01  0.14765E+01  0.10146E-03  0.16482E+01  0.19922E-03  0.85178E-01  0.15628E+01  0.10000E+01
    5.0140   1.0040  49.4421   0.4680   3.5217  0.12381E+01  0.12380E+01  0.97360E-04  0.13729E+01  0.13951E-03  0.68920E-01  0.13039E+01  0.10000E+01
    5.0140   1.0040  50.5879   0.4885   3.6759  0.10406E+01  0.10405E+01  0.94371E-04  0.11464E+01  0.98331E-04  0.56159E-01  0.10902E+01  0.10000E+01
    5.0140   1.0040  51.7151   0.5090   3.8302  0.87685E+00  0.87676E+00  0.91847E-04  0.95888E+00  0.69825E-04  0.45665E-01  0.91315E+00  0.10000E+01
    5.0140   1.0040  52.8251   0.5295   3.9845  0.73757E+00  0.73748E+00  0.89888E-04  0.80057E+00  0.50234E-04  0.37161E-01  0.76335E+00  0.10000E+01
    5.0140   1.0040  53.9190   0.5500   4.1387  0.61457E+00  0.61448E+00  0.88001E-04  0.66387E+00  0.36510E-04  0.30256E-01  0.63357E+00  0.10000E+01
    5.0140   0.9440  27.4954   0.1400   1.0693  0.23476E+02  0.23475E+02  0.20535E-03  0.33457E+02  0.23645E+00  0.44043E+01  0.28817E+02  0.10000E+01
    5.0140   0.9440  29.4822   0.1605   1.2258  0.18177E+02  0.18177E+02  0.19026E-03  0.25203E+02  0.12425E+00  0.30258E+01  0.22053E+02  0.10000E+01
    5.0140   0.9440  31.3540   0.1810   1.3824  0.14361E+02  0.14361E+02  0.17620E-03  0.19403E+02  0.67526E-01  0.21422E+01  0.17194E+02  0.10000E+01
    5.0140   0.9440  33.1303   0.2015   1.5390  0.11522E+02  0.11521E+02  0.16495E-03  0.15222E+02  0.38350E-01  0.15607E+01  0.13623E+02  0.10000E+01
    5.0140   0.9440  34.8260   0.2220   1.6955  0.93542E+01  0.93540E+01  0.15471E-03  0.12115E+02  0.22431E-01  0.11617E+01  0.10931E+02  0.10000E+01
    5.0140   0.9440  36.4524   0.2425   1.8521  0.76659E+01  0.76658E+01  0.14413E-03  0.97490E+01  0.13383E-01  0.87587E+00  0.88598E+01  0.10000E+01
    5.0140   0.9440  38.0185   0.2630   2.0087  0.63292E+01  0.63291E+01  0.13526E-03  0.79192E+01  0.82305E-02  0.67108E+00  0.72398E+01  0.10000E+01
    5.0140   0.9440  39.5317   0.2835   2.1652  0.52564E+01  0.52562E+01  0.12715E-03  0.64803E+01  0.51405E-02  0.52034E+00  0.59548E+01  0.10000E+01
    5.0140   0.9440  40.9980   0.3040   2.3218  0.43857E+01  0.43856E+01  0.11991E-03  0.53344E+01  0.32615E-02  0.40770E+00  0.49235E+01  0.10000E+01
    5.0140   0.9440  42.4223   0.3245   2.4784  0.36725E+01  0.36724E+01  0.11353E-03  0.44107E+01  0.21044E-02  0.32111E+00  0.40875E+01  0.10000E+01
    5.0140   0.9440  43.8088   0.3450   2.6349  0.30837E+01  0.30836E+01  0.10844E-03  0.36605E+01  0.13734E-02  0.25477E+00  0.34044E+01  0.10000E+01
    5.0140   0.9440  45.1612   0.3655   2.7915  0.25943E+01  0.25942E+01  0.10312E-03  0.30466E+01  0.91257E-03  0.20341E+00  0.28422E+01  0.10000E+01
    5.0140   0.9440  46.4826   0.3860   2.9481  0.21856E+01  0.21855E+01  0.97848E-04  0.25412E+01  0.61391E-03  0.16330E+00  0.23772E+01  0.10000E+01
    5.0140   0.9440  47.7756   0.4065   3.1046  0.18437E+01  0.18436E+01  0.92907E-04  0.21235E+01  0.41946E-03  0.13166E+00  0.19914E+01  0.10000E+01
    5.0140   0.9440  49.0427   0.4270   3.2612  0.15583E+01  0.15582E+01  0.89848E-04  0.17778E+01  0.29065E-03  0.10611E+00  0.16714E+01  0.10000E+01
    5.0140   0.9440  50.2859   0.4475   3.4178  0.13200E+01  0.13199E+01  0.85967E-04  0.14910E+01  0.20309E-03  0.86064E-01  0.14048E+01  0.10000E+01
    5.0140   0.9440  51.5071   0.4680   3.5744  0.11077E+01  0.11076E+01  0.82516E-04  0.12425E+01  0.14285E-03  0.69880E-01  0.11725E+01  0.10000E+01
    5.0140   0.9440  52.7079   0.4885   3.7309  0.93019E+00  0.93011E+00  0.79426E-04  0.10364E+01  0.10096E-03  0.56769E-01  0.97951E+00  0.10000E+01
    5.0140   0.9440  53.8899   0.5090   3.8875  0.78297E+00  0.78289E+00  0.77722E-04  0.86603E+00  0.71899E-04  0.46279E-01  0.81968E+00  0.10000E+01
    5.0140   0.9440  55.0543   0.5295   4.0441  0.65934E+00  0.65926E+00  0.76031E-04  0.72352E+00  0.51612E-04  0.37747E-01  0.68573E+00  0.10000E+01
    5.0140   0.9440  56.2025   0.5500   4.2006  0.54914E+00  0.54907E+00  0.74391E-04  0.59958E+00  0.37480E-04  0.30730E-01  0.56881E+00  0.10000E+01
    5.0140   0.8940  28.4461   0.1400   1.0824  0.21264E+02  0.21264E+02  0.18017E-03  0.30840E+02  0.24021E+00  0.43405E+01  0.26259E+02  0.10000E+01
    5.0140   0.8940  30.5048   0.1605   1.2409  0.16471E+02  0.16471E+02  0.16521E-03  0.23231E+02  0.12692E+00  0.29878E+01  0.20116E+02  0.10000E+01
    5.0140   0.8940  32.4449   0.1810   1.3994  0.13018E+02  0.13018E+02  0.15422E-03  0.17884E+02  0.69266E-01  0.21220E+01  0.15693E+02  0.10000E+01
    5.0140   0.8940  34.2867   0.2015   1.5579  0.10448E+02  0.10448E+02  0.14298E-03  0.14023E+02  0.39166E-01  0.15475E+01  0.12436E+02  0.10000E+01
    5.0140   0.8940  36.0455   0.2220   1.7164  0.84855E+01  0.84853E+01  0.13513E-03  0.11160E+02  0.22983E-01  0.11561E+01  0.99808E+01  0.10000E+01
    5.0140   0.8940  37.7330   0.2425   1.8748  0.69560E+01  0.69559E+01  0.12576E-03  0.89785E+01  0.13737E-01  0.87373E+00  0.80910E+01  0.10000E+01
    5.0140   0.8940  39.3586   0.2630   2.0333  0.57444E+01  0.57443E+01  0.11793E-03  0.72914E+01  0.84144E-02  0.67076E+00  0.66122E+01  0.10000E+01
    5.0140   0.8940  40.9298   0.2835   2.1918  0.47717E+01  0.47716E+01  0.11088E-03  0.59625E+01  0.52683E-02  0.51830E+00  0.54390E+01  0.10000E+01
    5.0140   0.8940  42.4528   0.3040   2.3503  0.39821E+01  0.39820E+01  0.10448E-03  0.49092E+01  0.33393E-02  0.40880E+00  0.44971E+01  0.10000E+01
    5.0140   0.8940  43.9327   0.3245   2.5088  0.33351E+01  0.33350E+01  0.99550E-04  0.40581E+01  0.21560E-02  0.32239E+00  0.37336E+01  0.10000E+01
    5.0140   0.8940  45.3740   0.3450   2.6673  0.28008E+01  0.28007E+01  0.94383E-04  0.33672E+01  0.14092E-02  0.25676E+00  0.31091E+01  0.10000E+01
    5.0140   0.8940  46.7804   0.3655   2.8258  0.23566E+01  0.23565E+01  0.89693E-04  0.28021E+01  0.93289E-03  0.20494E+00  0.25962E+01  0.10000E+01
    5.0140   0.8940  48.1550   0.3860   2.9843  0.19856E+01  0.19855E+01  0.85072E-04  0.23366E+01  0.62830E-03  0.16471E+00  0.21713E+01  0.10000E+01
    5.0140   0.8940  49.5007   0.4065   3.1428  0.16748E+01  0.16747E+01  0.80741E-04  0.19519E+01  0.42786E-03  0.13299E+00  0.18185E+01  0.10000E+01
    5.0140   0.8940  50.8199   0.4270   3.3013  0.14149E+01  0.14148E+01  0.78048E-04  0.16336E+01  0.29650E-03  0.10779E+00  0.15255E+01  0.10000E+01
    5.0140   0.8940  52.1148   0.4475   3.4598  0.11988E+01  0.11987E+01  0.74642E-04  0.13699E+01  0.20768E-03  0.87316E-01  0.12824E+01  0.10000E+01
    5.0140   0.8940  53.3874   0.4680   3.6183  0.10072E+01  0.10072E+01  0.71673E-04  0.11423E+01  0.14650E-03  0.71007E-01  0.10712E+01  0.10000E+01
    5.0140   0.8940  54.6392   0.4885   3.7768  0.84520E+00  0.84513E+00  0.69394E-04  0.95204E+00  0.10397E-03  0.57738E-01  0.89420E+00  0.10000E+01
    5.0140   0.8940  55.8720   0.5090   3.9353  0.71093E+00  0.71086E+00  0.67887E-04  0.79492E+00  0.74241E-04  0.47068E-01  0.74778E+00  0.10000E+01
    5.0140   0.8940  57.0870   0.5295   4.0937  0.59888E+00  0.59882E+00  0.65943E-04  0.66421E+00  0.53406E-04  0.38371E-01  0.62578E+00  0.10000E+01
    5.0140   0.8940  58.2856   0.5500   4.2522  0.49884E+00  0.49878E+00  0.64948E-04  0.55030E+00  0.38682E-04  0.31316E-01  0.51895E+00  0.10000E+01
    5.0140   0.8340  29.6927   0.1400   1.0982  0.18815E+02  0.18815E+02  0.15230E-03  0.27923E+02  0.24616E+00  0.42636E+01  0.23413E+02  0.10000E+01
    5.0140   0.8340  31.8461   0.1605   1.2589  0.14582E+02  0.14582E+02  0.14084E-03  0.21039E+02  0.13084E+00  0.29527E+01  0.17956E+02  0.10000E+01
    5.0140   0.8340  33.8765   0.1810   1.4198  0.11531E+02  0.11531E+02  0.13127E-03  0.16199E+02  0.71898E-01  0.21041E+01  0.14023E+02  0.10000E+01
    5.0140   0.8340  35.8048   0.2015   1.5805  0.92585E+01  0.92584E+01  0.12260E-03  0.12694E+02  0.40558E-01  0.15359E+01  0.11117E+02  0.10000E+01
    5.0140   0.8340  37.6471   0.2220   1.7414  0.75223E+01  0.75222E+01  0.11471E-03  0.10100E+02  0.23828E-01  0.11514E+01  0.89246E+01  0.10000E+01
    5.0140   0.8340  39.4156   0.2425   1.9022  0.61686E+01  0.61685E+01  0.10664E-03  0.81235E+01  0.14302E-01  0.87308E+00  0.72362E+01  0.10000E+01
    5.0140   0.8340  41.1200   0.2630   2.0630  0.50957E+01  0.50956E+01  0.99990E-04  0.65943E+01  0.87229E-02  0.67120E+00  0.59144E+01  0.10000E+01
    5.0140   0.8340  42.7682   0.2835   2.2238  0.42340E+01  0.42339E+01  0.93929E-04  0.53930E+01  0.54698E-02  0.52242E+00  0.48651E+01  0.10000E+01
    5.0140   0.8340  44.3666   0.3040   2.3846  0.35342E+01  0.35341E+01  0.88413E-04  0.44367E+01  0.34782E-02  0.41056E+00  0.40227E+01  0.10000E+01
    5.0140   0.8340  45.9207   0.3245   2.5454  0.29606E+01  0.29605E+01  0.84203E-04  0.36677E+01  0.22391E-02  0.32560E+00  0.33399E+01  0.10000E+01
    5.0140   0.8340  47.4350   0.3450   2.7062  0.24867E+01  0.24866E+01  0.79769E-04  0.30428E+01  0.14680E-02  0.25967E+00  0.27816E+01  0.10000E+01
    5.0140   0.8340  48.9133   0.3655   2.8670  0.20927E+01  0.20926E+01  0.75239E-04  0.25313E+01  0.97172E-03  0.20804E+00  0.23223E+01  0.10000E+01
    5.0140   0.8340  50.3592   0.3860   3.0278  0.17634E+01  0.17634E+01  0.71808E-04  0.21103E+01  0.65241E-03  0.16761E+00  0.19421E+01  0.10000E+01
    5.0140   0.8340  51.7754   0.4065   3.1886  0.14874E+01  0.14873E+01  0.68583E-04  0.17619E+01  0.44481E-03  0.13516E+00  0.16263E+01  0.10000E+01
    5.0140   0.8340  53.1645   0.4270   3.3494  0.12562E+01  0.12561E+01  0.65361E-04  0.14739E+01  0.30642E-03  0.10996E+00  0.13637E+01  0.10000E+01
    5.0140   0.8340  54.5289   0.4475   3.5102  0.10638E+01  0.10637E+01  0.62905E-04  0.12355E+01  0.21510E-03  0.89380E-01  0.11460E+01  0.10000E+01
    5.0140   0.8340  55.8705   0.4680   3.6710  0.89575E+00  0.89569E+00  0.60424E-04  0.10315E+01  0.15222E-03  0.72815E-01  0.95852E+00  0.10000E+01
    5.0140   0.8340  57.1911   0.4885   3.8318  0.75094E+00  0.75088E+00  0.58845E-04  0.85871E+00  0.10854E-03  0.59190E-01  0.79941E+00  0.10000E+01
    5.0140   0.8340  58.4924   0.5090   3.9926  0.63114E+00  0.63109E+00  0.57145E-04  0.71645E+00  0.77898E-04  0.48367E-01  0.66800E+00  0.10000E+01
    5.0140   0.8340  59.7758   0.5295   4.1534  0.53156E+00  0.53150E+00  0.55503E-04  0.59839E+00  0.56248E-04  0.39543E-01  0.55879E+00  0.10000E+01
    5.0140   0.8340  61.0427   0.5500   4.3142  0.44308E+00  0.44302E+00  0.54616E-04  0.49589E+00  0.40827E-04  0.32256E-01  0.46359E+00  0.10000E+01
    5.0140   0.7640  31.3215   0.1400   1.1165  0.16217E+02  0.16217E+02  0.12620E-03  0.24829E+02  0.25712E+00  0.41971E+01  0.20375E+02  0.10000E+01
    5.0140   0.7640  33.5997   0.1605   1.2800  0.12577E+02  0.12577E+02  0.11539E-03  0.18693E+02  0.13656E+00  0.29132E+01  0.15643E+02  0.10000E+01
    5.0140   0.7640  35.7490   0.1810   1.4435  0.99512E+01  0.99511E+01  0.10838E-03  0.14402E+02  0.75796E-01  0.20863E+01  0.12240E+02  0.10000E+01
    5.0140   0.7640  37.7917   0.2015   1.6070  0.79945E+01  0.79944E+01  0.10107E-03  0.11283E+02  0.43071E-01  0.15309E+01  0.97086E+01  0.10000E+01
    5.0140   0.7640  39.7444   0.2220   1.7705  0.64985E+01  0.64984E+01  0.93595E-04  0.89680E+01  0.25119E-01  0.11459E+01  0.77969E+01  0.10000E+01
    5.0140   0.7640  41.6202   0.2425   1.9340  0.53313E+01  0.53312E+01  0.87030E-04  0.72151E+01  0.15176E-01  0.87647E+00  0.63235E+01  0.10000E+01
    5.0140   0.7640  43.4292   0.2630   2.0975  0.44058E+01  0.44057E+01  0.82163E-04  0.58543E+01  0.93024E-02  0.67576E+00  0.51692E+01  0.10000E+01
    5.0140   0.7640  45.1798   0.2835   2.2610  0.36619E+01  0.36619E+01  0.77104E-04  0.47860E+01  0.57895E-02  0.52763E+00  0.42526E+01  0.10000E+01
    5.0140   0.7640  46.8788   0.3040   2.4245  0.30575E+01  0.30575E+01  0.73016E-04  0.39368E+01  0.36995E-02  0.41659E+00  0.35165E+01  0.10000E+01
    5.0140   0.7640  48.5318   0.3245   2.5880  0.25619E+01  0.25619E+01  0.68997E-04  0.32525E+01  0.23900E-02  0.33053E+00  0.29196E+01  0.10000E+01
    5.0140   0.7640  50.1437   0.3450   2.7515  0.21524E+01  0.21523E+01  0.64851E-04  0.26973E+01  0.15621E-02  0.26416E+00  0.24316E+01  0.10000E+01
    5.0140   0.7640  51.7186   0.3655   2.9150  0.18117E+01  0.18116E+01  0.61553E-04  0.22438E+01  0.10388E-02  0.21277E+00  0.20300E+01  0.10000E+01
    5.0140   0.7640  53.2600   0.3860   3.0785  0.15269E+01  0.15268E+01  0.58700E-04  0.18703E+01  0.69660E-03  0.17219E+00  0.16975E+01  0.10000E+01
    5.0140   0.7640  54.7711   0.4065   3.2420  0.12879E+01  0.12879E+01  0.56033E-04  0.15611E+01  0.47338E-03  0.13949E+00  0.14211E+01  0.10000E+01
    5.0140   0.7640  56.2545   0.4270   3.4055  0.10874E+01  0.10873E+01  0.53364E-04  0.13049E+01  0.32668E-03  0.11340E+00  0.11912E+01  0.10000E+01
    5.0140   0.7640  57.7127   0.4475   3.5689  0.92001E+00  0.91996E+00  0.51049E-04  0.10930E+01  0.22763E-03  0.92700E-01  0.10001E+01  0.10000E+01
    5.0140   0.7640  59.1478   0.4680   3.7324  0.77673E+00  0.77668E+00  0.49320E-04  0.91386E+00  0.16132E-03  0.75641E-01  0.83806E+00  0.10000E+01
    5.0140   0.7640  60.5618   0.4885   3.8959  0.65063E+00  0.65058E+00  0.48002E-04  0.76024E+00  0.11555E-03  0.61785E-01  0.69834E+00  0.10000E+01
    5.0140   0.7640  61.9563   0.5090   4.0594  0.54640E+00  0.54635E+00  0.46236E-04  0.63368E+00  0.83422E-04  0.50547E-01  0.58305E+00  0.10000E+01
    5.0140   0.7640  63.3329   0.5295   4.2229  0.45983E+00  0.45978E+00  0.45223E-04  0.52869E+00  0.60656E-04  0.41263E-01  0.48736E+00  0.10000E+01
    5.0140   0.7640  64.6932   0.5500   4.3864  0.38380E+00  0.38375E+00  0.44796E-04  0.43855E+00  0.44234E-04  0.33808E-01  0.40469E+00  0.10000E+01
