                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
    5.0140   0.8340  48.9133  0.20927E+01  0.25313E+01  0.97172E-03  0.23223E+01  0.25313E+01  0.97172E-03  0.23223E+01
    5.0140   0.8340  50.3592  0.17634E+01  0.21103E+01  0.65241E-03  0.19421E+01  0.21103E+01  0.65241E-03  0.19421E+01
    5.0140   0.8340  51.7754  0.14874E+01  0.17619E+01  0.44481E-03  0.16263E+01  0.17619E+01  0.44481E-03  0.16263E+01
    5.0140   0.8340  53.1645  0.12562E+01  0.14739E+01  0.30642E-03  0.13637E+01  0.14739E+01  0.30642E-03  0.13637E+01
    5.0140   0.8340  54.5289  0.10638E+01  0.12355E+01  0.21510E-03  0.11460E+01  0.12355E+01  0.21510E-03  0.11460E+01
    5.0140   0.8340  55.8705  0.89575E+00  0.10315E+01  0.15222E-03  0.95852E+00  0.10315E+01  0.15222E-03  0.95852E+00
    5.0140   0.8340  57.1911  0.75094E+00  0.85871E+00  0.10854E-03  0.79941E+00  0.85871E+00  0.10854E-03  0.79941E+00
    5.0140   0.8340  58.4924  0.63114E+00  0.71645E+00  0.77898E-04  0.66800E+00  0.71645E+00  0.77898E-04  0.66800E+00
    5.0140   0.8340  59.7758  0.53156E+00  0.59839E+00  0.56248E-04  0.55879E+00  0.59839E+00  0.56248E-04  0.55879E+00
    5.0140   0.8340  61.0427  0.44308E+00  0.49589E+00  0.40827E-04  0.46359E+00  0.49589E+00  0.40827E-04  0.46359E+00
    5.0140   0.7640  31.3215  0.16217E+02  0.24829E+02  0.25712E+00  0.20375E+02  0.24829E+02  0.25712E+00  0.20375E+02
    5.0140   0.7640  33.5997  0.12577E+02  0.18693E+02  0.13656E+00  0.15643E+02  0.18693E+02  0.13656E+00  0.15643E+02
    5.0140   0.7640  35.7490  0.99512E+01  0.14402E+02  0.75796E-01  0.12240E+02  0.14402E+02  0.75796E-01  0.12240E+02
    5.0140   0.7640  37.7917  0.79945E+01  0.11283E+02  0.43071E-01  0.97086E+01  0.11283E+02  0.43071E-01  0.97086E+01
    5.0140   0.7640  39.7444  0.64985E+01  0.89680E+01  0.25119E-01  0.77969E+01  0.89680E+01  0.25119E-01  0.77969E+01
    5.0140   0.7640  41.6202  0.53313E+01  0.72151E+01  0.15176E-01  0.63235E+01  0.72151E+01  0.15176E-01  0.63235E+01
    5.0140   0.7640  43.4292  0.44058E+01  0.58543E+01  0.93024E-02  0.51692E+01  0.58543E+01  0.93024E-02  0.51692E+01
    5.0140   0.7640  45.1798  0.36619E+01  0.47860E+01  0.57895E-02  0.42526E+01  0.47860E+01  0.57895E-02  0.42526E+01
    5.0140   0.7640  46.8788  0.30575E+01  0.39368E+01  0.36995E-02  0.35165E+01  0.39368E+01  0.36995E-02  0.35165E+01
    5.0140   0.7640  48.5318  0.25619E+01  0.32525E+01  0.23900E-02  0.29196E+01  0.32525E+01  0.23900E-02  0.29196E+01
    5.0140   0.7640  50.1437  0.21524E+01  0.26973E+01  0.15621E-02  0.24316E+01  0.26973E+01  0.15621E-02  0.24316E+01
    5.0140   0.7640  51.7186  0.18117E+01  0.22438E+01  0.10388E-02  0.20300E+01  0.22438E+01  0.10388E-02  0.20300E+01
    5.0140   0.7640  53.2600  0.15269E+01  0.18703E+01  0.69660E-03  0.16975E+01  0.18703E+01  0.69660E-03  0.16975E+01
    5.0140   0.7640  54.7711  0.12879E+01  0.15611E+01  0.47338E-03  0.14211E+01  0.15611E+01  0.47338E-03  0.14211E+01
    5.0140   0.7640  56.2545  0.10874E+01  0.13049E+01  0.32668E-03  0.11912E+01  0.13049E+01  0.32668E-03  0.11912E+01
    5.0140   0.7640  57.7127  0.92001E+00  0.10930E+01  0.22763E-03  0.10001E+01  0.10930E+01  0.22763E-03  0.10001E+01
    5.0140   0.7640  59.1478  0.77673E+00  0.91386E+00  0.16132E-03  0.83806E+00  0.91386E+00  0.16132E-03  0.83806E+00
    5.0140   0.7640  60.5618  0.65063E+00  0.76024E+00  0.11555E-03  0.69834E+00  0.76024E+00  0.11555E-03  0.69834E+00
    5.0140   0.7640  61.9563  0.54640E+00  0.63368E+00  0.83422E-04  0.58305E+00  0.63368E+00  0.83422E-04  0.58305E+00
    5.0140   0.7640  63.3329  0.45983E+00  0.52869E+00  0.60656E-04  0.48736E+00  0.52869E+00  0.60656E-04  0.48736E+00
    5.0140   0.7640  64.6932  0.38380E+00  0.43855E+00  0.44234E-04  0.40469E+00  0.43855E+00  0.44234E-04  0.40469E+00
